sample_id,split,dialogue_id,utterance_id,utterance,emotion,emotion_id,sentiment,video_file,video_path,video_exists
train_dia189_utt5,train,189,5,There he is!,joy,3,positive,dia189_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt5.mp4,True
train_dia189_utt6,train,189,6,Oh my God! Where the hell have you been?!!,anger,0,negative,dia189_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt6.mp4,True
train_dia189_utt7,train,189,7,"Just, y'know out.",neutral,4,neutral,dia189_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt7.mp4,True
train_dia189_utt8,train,189,8,"Ohh, out, oh God, I don't know why we didn't think to check there!",anger,0,negative,dia189_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt8.mp4,True
train_dia189_utt9,train,189,9,What were you doing?,neutral,4,neutral,dia189_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt9.mp4,True
train_dia189_utt10,train,189,10,"I uh, went to a bar. And then I just uh, just walked around for a while.",neutral,4,neutral,dia189_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt10.mp4,True
train_dia189_utt12,train,189,12,He hooked up! He hooked up with someone.,surprise,6,positive,dia189_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt12.mp4,True
train_dia189_utt13,train,189,13,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",anger,0,negative,dia189_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt13.mp4,True
train_dia189_utt14,train,189,14,He hooked up!! Tell us about her!,joy,3,positive,dia189_utt14.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt14.mp4,True
train_dia189_utt15,train,189,15,Ross you left you scarf in Hey you guys.,neutral,4,neutral,dia189_utt15.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia189_utt15.mp4,True
train_dia190_utt0,train,190,0,"Oh yeah, that looks good.",neutral,4,neutral,dia190_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt0.mp4,True
train_dia190_utt1,train,190,1,You guys make a,neutral,4,neutral,dia190_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt1.mp4,True
train_dia190_utt2,train,190,2,"Yeah, we look great together.",joy,3,positive,dia190_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt2.mp4,True
train_dia190_utt3,train,190,3,Okay.,neutral,4,neutral,dia190_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt3.mp4,True
train_dia190_utt4,train,190,4,Wow! Imagine what our kids would look like!,joy,3,positive,dia190_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt4.mp4,True
train_dia190_utt5,train,190,5,"Y'know, we don't have to imagine.",neutral,4,neutral,dia190_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt5.mp4,True
train_dia190_utt6,train,190,6,I'm marrying her.,joy,3,positive,dia190_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt6.mp4,True
train_dia190_utt7,train,190,7,We'll just see.,neutral,4,neutral,dia190_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia190_utt7.mp4,True
train_dia191_utt0,train,191,0,Hey! Hey! Be careful around my Porsche!,anger,0,negative,dia191_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt0.mp4,True
train_dia191_utt1,train,191,1,Hi Joey.,neutral,4,neutral,dia191_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt1.mp4,True
train_dia191_utt2,train,191,2,Hey! How you doin'?,neutral,4,neutral,dia191_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt2.mp4,True
train_dia191_utt3,train,191,3,He has the most amazing Porsche under there!,joy,3,positive,dia191_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt3.mp4,True
train_dia191_utt4,train,191,4,"I'd love to show ya, but I just tucked her in.",neutral,4,neutral,dia191_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt4.mp4,True
train_dia191_utt5,train,191,5,She's sleeping.,neutral,4,neutral,dia191_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt5.mp4,True
train_dia191_utt6,train,191,6,"Hey uh, would you two girls like to go for a drink?",neutral,4,neutral,dia191_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia191_utt6.mp4,True
train_dia192_utt0,train,192,0,"Well, the old lady died.",sadness,5,negative,dia192_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt0.mp4,True
train_dia192_utt1,train,192,1,And how do I know?,neutral,4,neutral,dia192_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt1.mp4,True
train_dia192_utt2,train,192,2,Her dying wish was for one last kiss.,neutral,4,neutral,dia192_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt2.mp4,True
train_dia192_utt3,train,192,3,"But I don't care, because you got the apartment.",joy,3,positive,dia192_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt3.mp4,True
train_dia192_utt4,train,192,4,Yes!,joy,3,positive,dia192_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt4.mp4,True
train_dia192_utt5,train,192,5,Ewww. Yeah. Umm. I think I'm gonna stay here.,disgust,1,negative,dia192_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt5.mp4,True
train_dia192_utt6,train,192,6,Isn't that great?,joy,3,positive,dia192_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt6.mp4,True
train_dia192_utt7,train,192,7,Ezels!!,disgust,1,negative,dia192_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia192_utt7.mp4,True
train_dia193_utt0,train,193,0,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.",neutral,4,neutral,dia193_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt0.mp4,True
train_dia193_utt1,train,193,1,"Wow, that's great.",joy,3,positive,dia193_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt1.mp4,True
train_dia193_utt2,train,193,2,"Oh, yeah!",joy,3,positive,dia193_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt2.mp4,True
train_dia193_utt3,train,193,3,"Y'know you could totally sell this. It'd be perfect for like umm, a kitty litter campaign.",neutral,4,neutral,dia193_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt3.mp4,True
train_dia193_utt4,train,193,4,"I..., a jingle? No, no-no-no, no.",neutral,4,neutral,dia193_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt4.mp4,True
train_dia193_utt5,train,193,5,What? Why not? You could make a ton of money.,surprise,6,negative,dia193_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt5.mp4,True
train_dia193_utt6,train,193,6,"Okay, well if I was in this for the money, I'd be a millionaire by now, y'know.",neutral,4,neutral,dia193_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt6.mp4,True
train_dia193_utt7,train,193,7,You just got to get out of that jingle head sweetie.,neutral,4,neutral,dia193_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia193_utt7.mp4,True
train_dia194_utt0,train,194,0,"Aw, you're right, you're right. I'm sorry.",neutral,4,neutral,dia194_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia194_utt0.mp4,True
train_dia194_utt1,train,194,1,"That's okay. All right, I'm gonna play song that's really, really sad. It's called Magician Box Mix Up.",joy,3,positive,dia194_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia194_utt1.mp4,True
train_dia195_utt0,train,195,0,"Okay sir, um-mm, let see if I got this right.",neutral,4,neutral,dia195_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt0.mp4,True
train_dia195_utt1,train,195,1,"Ah, so this is a half-caf, double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right?",neutral,4,neutral,dia195_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt1.mp4,True
train_dia195_utt2,train,195,2,"Okay, great.",joy,3,positive,dia195_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt2.mp4,True
train_dia195_utt3,train,195,3,You freak.,disgust,1,negative,dia195_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt3.mp4,True
train_dia195_utt4,train,195,4,Thank you.,joy,3,positive,dia195_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt4.mp4,True
train_dia195_utt5,train,195,5,"Um, coffee to go, please.",neutral,4,neutral,dia195_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt5.mp4,True
train_dia195_utt6,train,195,6,Isabella Rosselini.,neutral,4,neutral,dia195_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt6.mp4,True
train_dia195_utt7,train,195,7,Are you serious? Oh my God.,surprise,6,positive,dia195_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt7.mp4,True
train_dia195_utt8,train,195,8,Damn! I can't believe I took her off my list.,anger,0,negative,dia195_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt8.mp4,True
train_dia195_utt9,train,195,9,Why? 'Cause otherwise you'd go for it?,neutral,4,neutral,dia195_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt9.mp4,True
train_dia195_utt10,train,195,10,"Yeah, maybe.",neutral,4,neutral,dia195_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt10.mp4,True
train_dia195_utt11,train,195,11,"Oh-oh, you lie.",disgust,1,negative,dia195_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt11.mp4,True
train_dia195_utt12,train,195,12,What you don't think I'd go up to her?,neutral,4,neutral,dia195_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt12.mp4,True
train_dia195_utt13,train,195,13,"Ross, it took you ten years to finally admit you liked me.",neutral,4,neutral,dia195_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt13.mp4,True
train_dia195_utt14,train,195,14,"Yeah, well missy, you better be glad that list is laminated.",anger,0,negative,dia195_utt14.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt14.mp4,True
train_dia195_utt15,train,195,15,"You know what honey, you go ahead, we'll call her an alternate.",neutral,4,neutral,dia195_utt15.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt15.mp4,True
train_dia195_utt16,train,195,16,"Okay, hold my crawler.",neutral,4,neutral,dia195_utt16.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt16.mp4,True
train_dia195_utt17,train,195,17,Okay.,neutral,4,neutral,dia195_utt17.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt17.mp4,True
train_dia195_utt18,train,195,18,"Rach, are you really gonna let him do this?",surprise,6,positive,dia195_utt18.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt18.mp4,True
train_dia195_utt19,train,195,19,"Honey, he's about to go hit on Isabella Rosselini. I'm just sorry we don't got popcorn.",joy,3,positive,dia195_utt19.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia195_utt19.mp4,True
train_dia196_utt0,train,196,0,"Okay, that's, that's enough.",neutral,4,neutral,dia196_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia196_utt0.mp4,True
train_dia196_utt1,train,196,1,Won't you dance around with me.,neutral,4,neutral,dia196_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia196_utt1.mp4,True
train_dia196_utt2,train,196,2,A-ha!!!,surprise,6,positive,dia196_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia196_utt2.mp4,True
train_dia197_utt0,train,197,0,"Oh-oh-oh, yeah! That's right, you take good care of those babies!",joy,3,positive,dia197_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt0.mp4,True
train_dia197_utt1,train,197,1,Excuse me?,surprise,6,negative,dia197_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt1.mp4,True
train_dia197_utt2,train,197,2,"It's me, Joey!",joy,3,positive,dia197_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt2.mp4,True
train_dia197_utt3,train,197,3,Do I know you?,surprise,6,positive,dia197_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt3.mp4,True
train_dia197_utt4,train,197,4,Joey!,joy,3,positive,dia197_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt4.mp4,True
train_dia197_utt5,train,197,5,"Oh-ho, yeah. Yeah, the hand guy.",neutral,4,neutral,dia197_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt5.mp4,True
train_dia197_utt6,train,197,6,Okay that's fair.,neutral,4,neutral,dia197_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt6.mp4,True
train_dia197_utt7,train,197,7,All right.,neutral,4,neutral,dia197_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia197_utt7.mp4,True
train_dia198_utt0,train,198,0,Good!,neutral,4,neutral,dia198_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt0.mp4,True
train_dia198_utt1,train,198,1,Pick one.,neutral,4,neutral,dia198_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt1.mp4,True
train_dia198_utt2,train,198,2,Left! Thank you.,joy,3,positive,dia198_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt2.mp4,True
train_dia198_utt3,train,198,3,You're welcome.,neutral,4,neutral,dia198_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt3.mp4,True
train_dia198_utt4,train,198,4,Ross!,surprise,6,positive,dia198_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt4.mp4,True
train_dia198_utt5,train,198,5,Joey! We should just switch.,neutral,4,neutral,dia198_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt5.mp4,True
train_dia198_utt6,train,198,6,Yeah absolutely!,joy,3,positive,dia198_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia198_utt6.mp4,True
train_dia199_utt0,train,199,0,"Rachel, we're sorry for pushing those guys on you.",sadness,5,negative,dia199_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt0.mp4,True
train_dia199_utt1,train,199,1,Oh that's all right!,joy,3,positive,dia199_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt1.mp4,True
train_dia199_utt2,train,199,2,"Y'know, I ended up having a really good time.",joy,3,positive,dia199_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt2.mp4,True
train_dia199_utt3,train,199,3,"Y'know, the charity was a big success and they raised a lot of money and awareness.",joy,3,positive,dia199_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt3.mp4,True
train_dia199_utt4,train,199,4,So what was it for anyway?,neutral,4,neutral,dia199_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt4.mp4,True
train_dia199_utt5,train,199,5,I wanna say a disease.,neutral,4,neutral,dia199_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt5.mp4,True
train_dia199_utt6,train,199,6,Hey!,surprise,6,positive,dia199_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt6.mp4,True
train_dia199_utt7,train,199,7,Hey!,surprise,6,positive,dia199_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt7.mp4,True
train_dia199_utt8,train,199,8,I just got this really weird message from Ross. He said turn on,neutral,4,neutral,dia199_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt8.mp4,True
train_dia199_utt9,train,199,9,"Oh my God, look! That's Elizabeth!",surprise,6,positive,dia199_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt9.mp4,True
train_dia199_utt10,train,199,10,Oh-oh Professor Geller.,neutral,4,neutral,dia199_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt10.mp4,True
train_dia199_utt11,train,199,11,"Ahh, to be 13 again.",neutral,4,neutral,dia199_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia199_utt11.mp4,True
train_dia200_utt0,train,200,0,"Hey! So uh, was he excited about the tickets?",neutral,4,neutral,dia200_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt0.mp4,True
train_dia200_utt1,train,200,1,No! He blew us off!,anger,0,negative,dia200_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt1.mp4,True
train_dia200_utt2,train,200,2,What?!,surprise,6,negative,dia200_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt2.mp4,True
train_dia200_utt3,train,200,3,I know!,surprise,6,negative,dia200_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt3.mp4,True
train_dia200_utt4,train,200,4,I can't believe it. Can I tell you something? I'm a little mad at him now.,anger,0,negative,dia200_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt4.mp4,True
train_dia200_utt5,train,200,5,Can I tell you something? Me too.,anger,0,negative,dia200_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt5.mp4,True
train_dia200_utt6,train,200,6,"Y'know what? He didn't want to talk to us about being angry, well maybe we don't talk to him",anger,0,negative,dia200_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt6.mp4,True
train_dia200_utt7,train,200,7,Ooooh! Freeze him out.,joy,3,positive,dia200_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt7.mp4,True
train_dia200_utt8,train,200,8,That's right!,joy,3,positive,dia200_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt8.mp4,True
train_dia200_utt9,train,200,9,I like it!,joy,3,positive,dia200_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia200_utt9.mp4,True
train_dia201_utt0,train,201,0,Doorknob?,neutral,4,neutral,dia201_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt0.mp4,True
train_dia201_utt1,train,201,1,"Yeah, it kinda grows on you. Actually, I wanted to finish talking to you about uh, spring vacation.",neutral,4,neutral,dia201_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt1.mp4,True
train_dia201_utt2,train,201,2,Oh good.,joy,3,positive,dia201_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt2.mp4,True
train_dia201_utt3,train,201,3,"Look, I Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.",fear,2,negative,dia201_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt3.mp4,True
train_dia201_utt4,train,201,4,"So, I'm sorry I just don't think we should go away together yet.",sadness,5,negative,dia201_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt4.mp4,True
train_dia201_utt5,train,201,5,It's-it's too soon.,fear,2,negative,dia201_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt5.mp4,True
train_dia201_utt6,train,201,6,"Ross, I think you misunderstood what I was saying. I just wanted to tell you that I'm going to Florida for a couple weeks.",surprise,6,positive,dia201_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt6.mp4,True
train_dia201_utt7,train,201,7,No. I think you misunderstood what,surprise,6,positive,dia201_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt7.mp4,True
train_dia201_utt8,train,201,8,You are so adorable.,joy,3,positive,dia201_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt8.mp4,True
train_dia201_utt9,train,201,9,That! Let's talk about that.,joy,3,positive,dia201_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia201_utt9.mp4,True
train_dia202_utt0,train,202,0,Hey!,joy,3,positive,dia202_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt0.mp4,True
train_dia202_utt1,train,202,1,How do you feel?,neutral,4,neutral,dia202_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt1.mp4,True
train_dia202_utt2,train,202,2,"Well, let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours.",neutral,4,neutral,dia202_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt2.mp4,True
train_dia202_utt3,train,202,3,"Okay, so I",neutral,4,neutral,dia202_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt3.mp4,True
train_dia202_utt4,train,202,4,And protected them from a tornado?,neutral,4,neutral,dia202_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt4.mp4,True
train_dia202_utt5,train,202,5,Oh my God.,surprise,6,negative,dia202_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt5.mp4,True
train_dia202_utt6,train,202,6,"I know, the babies are asleep.",neutral,4,neutral,dia202_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt6.mp4,True
train_dia202_utt7,train,202,7,"Phoebe, what, what happened here?!",surprise,6,negative,dia202_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt7.mp4,True
train_dia202_utt8,train,202,8,I did it! I took care of the babies all by myself!,joy,3,positive,dia202_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt8.mp4,True
train_dia202_utt9,train,202,9,But my apartment!,surprise,6,negative,dia202_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt9.mp4,True
train_dia202_utt12,train,202,12,Is not as important as the fact that Phoebe took care of the babies all by herself.,neutral,4,neutral,dia202_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt12.mp4,True
train_dia202_utt13,train,202,13,"You're right, you're right I shouldn't freak out.",neutral,4,neutral,dia202_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt13.mp4,True
train_dia202_utt14,train,202,14,'Cause this is what will happen when you and I have babies!,neutral,4,neutral,dia202_utt14.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia202_utt14.mp4,True
